Index,class
3469,1
19281,1
19102,1
42681,1
3168,1
8752,1
28717,0
35533,1
19668,1
48949,1
9827,1
52427,0
8037,1
6496,1
3682,0
28414,1
16872,0
29539,1
42796,1
24853,0
16755,1
54161,1
40564,1
58136,1
17884,1
22494,1
6474,0
41983,1
57099,1
46530,1
57123,1
49870,1
36761,1
7095,1
29702,1
50538,1
41952,1
9357,1
15935,1
42233,1
19695,1
29231,1
15252,1
10967,0
41219,0
18104,1
19950,1
17205,0
31607,1
47632,1
38497,1
1281,1
281,1
37376,1
31629,1
54383,1
49697,1
17493,1
35320,1
32890,0
16128,1
43919,1
39326,1
26022,1
15524,1
45674,1
47031,1
31981,1
38916,1
53543,1
57149,1
41257,1
42315,1
40081,0
44084,1
17328,1
54761,1
51025,1
34836,1
26121,1
4860,1
29645,1
35148,1
26313,0
37886,1
20792,1
56635,1
7851,1
22084,1
23160,1
38129,1
6052,1
44033,1
12932,1
236,1
50292,1
10438,1
56836,0
24486,0
16918,1
56103,1
42383,1
25833,1
54134,1
35682,1
44054,1
37794,1
22124,1
46669,0
36524,1
44663,1
18986,0
47108,1
18180,0
51526,1
33771,1
30129,1
55478,1
10223,1
16008,1
27897,1
37816,1
40604,1
19588,1
49028,1
48703,1
9467,1
28345,1
15449,1
11398,1
20875,1
25673,0
23732,1
39481,1
24412,0
6106,0
5567,1
10173,1
49172,1
45645,1
14153,1
50263,1
52924,1
24539,1
21814,0
24518,1
34559,1
29643,1
26848,1
33197,0
17509,1
15187,0
30990,1
16916,1
24907,1
48281,1
1730,1
41696,1
9626,1
3710,1
42331,1
24454,1
57806,0
48682,1
42487,1
25947,1
1555,1
25757,0
8711,1
32009,1
182,1
52435,1
29452,1
33972,1
26837,1
33661,1
29341,1
26379,1
28566,1
39305,1
35309,1
45179,1
27299,1
7273,1
30654,1
18584,1
17769,0
53024,1
7822,0
2465,1
41720,1
43843,1
23346,1
41097,1
32235,1
16562,1
39684,1
23592,1
40281,1
31649,1
35577,1
50168,0
28870,1
20561,0
36349,1
11890,0
37359,1
25184,1
56839,1
32772,1
15250,0
44036,1
5569,1
21646,1
23550,1
3582,1
51570,1
15432,1
31967,1
3812,1
5537,1
22852,1
48198,1
35370,1
26933,1
9031,1
20273,1
37121,1
34501,1
27692,1
53025,1
33464,1
54010,1
27663,1
27749,1
22423,1
34828,1
40536,1
48336,1
3240,1
19999,1
42479,0
57209,1
33114,1
53154,1
52789,0
38236,1
19270,1
16108,1
9303,1
54039,1
7725,1
12972,1
11320,1
5653,1
10153,0
42038,1
39984,1
23823,1
6859,1
26042,1
46738,0
25743,0
45051,1
38563,1
14998,1
29709,1
7666,1
41951,1
17089,1
11246,1
44846,1
16813,1
39108,1
29031,1
38003,1
36346,1
33026,1
52105,1
22530,1
20434,1
23489,1
25365,1
52049,1
33491,1
30275,1
53199,1
5644,1
47151,1
44889,1
39796,1
28210,1
21574,0
14949,1
18989,1
16337,1
34667,1
53638,1
57320,1
53620,1
21812,1
32985,0
10997,1
7653,1
56905,1
45477,1
31759,1
41868,1
12191,1
11644,1
3014,1
5640,1
31180,1
49837,1
38539,1
21041,1
31671,1
17538,0
7375,1
36831,1
17144,1
5323,1
56362,1
4987,1
16527,0
28311,1
47588,1
20108,1
19043,1
35526,1
43982,1
14959,0
847,0
2127,1
3530,1
566,1
30299,1
3101,1
26116,1
19623,1
51532,1
56176,1
13328,1
41083,0
52722,1
7598,1
5821,1
8183,1
10849,1
6863,1
50149,1
42356,1
6303,0
54630,1
56890,1
18642,0
289,1
23213,1
31279,1
13223,1
14602,1
3783,1
36443,1
4978,0
8741,1
39841,1
44321,1
9072,1
36583,1
52343,1
10518,1
19786,1
42158,1
6023,1
57151,1
11746,1
45242,1
56793,0
47005,1
46862,1
48666,1
29418,1
48755,1
29548,1
35298,1
24015,0
27410,1
44502,1
49047,0
27180,1
7115,1
4696,1
28949,1
15050,1
1444,0
47797,1
45457,1
23649,1
3455,1
15613,1
32668,1
10476,0
45543,1
15412,1
41431,1
19944,1
57348,1
3749,1
30479,1
3696,0
13863,1
1128,0
31783,1
20858,1
39744,1
11716,1
58096,1
19087,1
19317,1
1502,0
54938,0
1226,1
30271,0
43471,1
32908,1
46753,1
33841,1
49443,1
34531,1
22613,1
8053,0
26883,1
28138,1
39995,1
18226,0
5452,0
57758,1
33868,1
21615,0
16222,0
57569,1
25294,1
22572,1
38750,1
28921,1
19746,1
20611,1
42369,1
29963,1
47988,1
8726,1
51272,0
22246,1
5959,0
55713,1
42699,1
8486,0
54773,1
44284,1
49636,1
54460,1
23505,0
3183,0
18132,0
30023,1
9776,0
6899,1
39228,1
49709,1
37155,1
53192,1
3670,1
23723,1
43932,1
47004,1
38823,1
31582,1
33024,1
7698,1
46657,1
54700,0
35289,1
52046,1
23621,1
12290,0
42601,1
22873,0
54179,1
37646,1
53066,1
48675,1
42189,1
21200,1
39627,1
48160,0
27363,1
9292,1
27492,1
7358,1
51552,1
3194,1
13308,1
28946,1
54163,1
6878,0
11694,1
40457,1
2223,1
6802,0
48944,1
53224,1
14342,0
6075,1
21519,1
2135,1
35743,1
47868,1
41118,1
42103,1
12409,0
36482,1
52699,1
48964,1
15676,0
7821,0
27729,1
57272,1
45746,1
57902,1
271,1
28092,1
39734,1
31665,1
8117,1
34891,1
15355,1
10445,0
5310,1
4100,0
23538,1
21249,1
39671,1
2162,1
20619,1
45245,1
2805,1
18309,1
29250,1
50184,1
13266,1
10388,1
949,1
29821,1
34354,1
24650,1
14383,1
8447,1
19103,1
14775,1
49681,1
36710,1
18625,1
52087,1
35549,1
48319,1
27000,1
23445,0
17332,1
29837,1
39170,1
27434,1
15941,1
26919,1
49896,1
56588,1
47354,0
34235,1
45813,1
17450,0
31969,1
40839,1
14603,1
57201,1
51373,1
42990,1
31608,1
2176,0
52976,1
41031,1
22153,1
27582,1
1863,1
51856,1
55189,1
37853,1
13487,1
32191,1
28139,0
43651,1
33056,0
32387,1
15117,1
49898,1
7360,1
46155,1
53619,1
42943,1
56067,1
25222,1
57970,1
12626,1
36036,1
16664,1
23730,1
32492,1
17507,1
16213,1
37511,1
17934,1
48568,1
36235,1
48146,1
3636,1
10196,1
17197,1
14094,1
34598,1
17845,1
11574,0
